SCHEMA_VERSION=5
SessionNum,ReelIndex,StartTime,EndTime,DwellTime,TimePeriod,AvgScrollSpeed,MaxScrollSpeed,RollingMean,RollingStd,CumulativeReels,ScrollStreak,Liked,Commented,Shared,Saved,LikeLatency,CommentLatency,ShareLatency,SaveLatency,InteractionDwellRatio,ScrollDirection,BackScrollCount,ScrollPauseCount,ScrollPauseDurationMs,SwipeCompletionRatio,HasCaption,CaptionExpanded,HasAudio,IsAd,AdSkipLatencyMs,AppExitAttempts,ReturnLatencyS,NotificationsDismissed,NotificationsActedOn,ProfileVisits,ProfileVisitDurationS,HashtagTaps,AmbientLuxStart,AmbientLuxEnd,LuxDelta,IsScreenInDarkRoom,AccelVariance,MicroMovementRms,PostureShiftCount,IsStationary,DeviceOrientation,BatteryStart,BatteryDeltaPerSession,IsCharging,Headphones,AudioOutputType,PreviousApp,PreviousAppDurationS,PreviousAppCategory,DirectLaunch,TimeSinceLastSessionMin,DayOfWeek,IsHoliday,ScreenOnCount1hr,ScreenOnDuration1hr,NightMode,DND,SessionTriggeredByNotif,DwellTimeZscore,DwellTimePctile,DwellAcceleration,SessionDwellTrend,EarlyVsLateRatio,InteractionRate,InteractionBurstiness,LikeStreakLength,InteractionDropoff,SavedWithoutLike,CommentAbandoned,ScrollIntervalCV,ScrollBurstDuration,InterBurstRestDuration,ScrollRhythmEntropy,UniqueAudioCount,RepeatContentFlag,ContentRepeatRate,CircadianPhase,SleepProxyScore,EstimatedSleepDurationH,ConsistencyScore,IsWeekend,PostSessionRating,IntendedAction,ActualVsIntendedMatch,RegretScore,MoodBefore,MoodAfter,MoodDelta,SleepStart,SleepEnd,PreviousContext,DelayedRegretScore,ComparativeRating,MorningRestScore
4,70,2026-03-02 01:54:20,01:54:21,1.23,Late Night,0.00,0.00,0.86,0.56,70,5,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,33.4,35.3,1.9,1,0.0868,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.68,14.00,0.90,-0.0145,1.23,0.03,224.77,0,1.00,0,0,1.2740,331,0,4.2891,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,71,2026-03-02 01:54:21,01:54:27,5.37,Late Night,0.00,0.00,1.58,1.92,71,0,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,35.3,35.3,0.0,1,0.0601,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,0.32,56.00,4.14,-0.0123,1.22,0.03,224.49,0,1.00,0,0,1.2540,331,0,4.3355,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,72,2026-03-02 01:54:27,01:54:29,2.20,Late Night,9.90,9.90,1.95,1.82,72,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.33,1,0,0,0,-1,0,0,0,0,0,0.00,0,35.3,33.4,-1.9,1,0.1749,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.45,26.00,-3.17,-0.0139,1.23,0.03,224.12,0,1.00,0,0,1.2620,101,6786,4.3205,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,73,2026-03-02 01:54:29,01:54:30,0.84,Late Night,8.20,11.11,1.99,1.79,73,2,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.67,1,0,0,0,-1,0,0,0,0,0,0.00,0,33.4,32.2,-1.2,1,0.0941,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.77,0.00,-1.36,-0.0169,1.25,0.03,223.67,0,1.00,0,0,1.2708,279,0,4.3015,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,74,2026-03-02 01:54:30,01:54:36,5.70,Late Night,6.57,7.52,3.07,2.06,74,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.67,1,0,0,0,-1,0,0,0,0,0,0.00,0,32.2,34.7,2.5,1,0.3761,0.0,12,0,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,0.42,56.00,4.86,-0.0144,1.24,0.03,223.14,0,1.00,0,0,1.2515,311,0,4.3196,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,75,2026-03-02 01:54:36,01:54:36,0.74,Late Night,4.20,5.03,2.97,2.16,75,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,34.7,35.3,0.6,1,0.0378,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.80,0.00,-4.97,-0.0172,1.26,0.03,222.54,0,1.00,0,0,1.2624,742,0,4.3160,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,76,2026-03-02 01:54:36,01:54:37,0.20,Late Night,4.85,4.85,1.93,1.99,76,2,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,35.3,35.9,0.6,1,0.0131,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.92,0.00,-0.53,-0.0204,1.28,0.03,221.89,0,1.00,0,0,1.2740,948,0,4.3090,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,77,2026-03-02 01:54:37,01:54:40,3.33,Late Night,4.90,4.90,2.16,2.07,77,3,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,35.9,32.8,-3.1,1,0.1032,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.14,40.00,3.13,-0.0202,1.28,0.03,221.17,0,1.00,0,0,1.2642,1152,0,4.3530,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,78,2026-03-02 01:54:40,01:54:40,0.58,Late Night,4.84,7.46,2.11,2.11,78,4,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,1,582,0,0,0,0,0,0.00,0,32.8,32.8,0.0,1,0.0092,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.82,0.00,-2.75,-0.0226,1.30,0.03,220.41,0,1.00,0,0,1.2763,134,450,4.3310,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,79,2026-03-02 01:54:40,01:54:43,2.25,Late Night,0.00,0.00,1.42,1.18,79,5,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,1,2252,0,0,0,0,0,0.00,0,32.8,31.6,-1.2,1,0.0930,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.40,24.00,1.67,-0.0233,1.31,0.03,219.60,0,1.00,0,0,1.2716,134,450,4.3488,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,80,2026-03-02 01:54:43,01:54:45,2.72,Late Night,6.87,11.11,1.82,1.22,80,6,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.75,1,0,1,0,-1,0,0,0,0,0,0.00,0,31.6,31.0,-0.6,1,0.1299,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.28,36.00,0.47,-0.0235,1.31,0.03,218.75,0,0.00,0,0,1.2818,305,0,4.3396,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,81,2026-03-02 01:54:45,01:54:46,0.78,Late Night,5.24,5.24,1.93,1.08,81,7,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,31.0,29.7,-1.2,1,0.0843,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.77,0.00,-1.94,-0.0254,1.33,0.02,217.86,0,0.00,0,0,1.2893,496,0,4.3223,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,82,2026-03-02 01:54:46,01:54:55,9.22,Late Night,3.77,5.05,3.11,3.16,82,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.86,1,0,1,0,-1,0,0,0,0,0,0.00,0,29.7,31.6,1.9,1,0.0305,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,1.36,82.00,8.44,-0.0197,1.30,0.02,216.95,0,0.00,0,0,1.2976,208,0,4.3041,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,83,2026-03-02 01:54:55,01:55:34,38.12,Late Night,5.36,7.52,10.62,14.06,83,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.75,1,0,1,0,-1,0,0,0,0,0,0.00,0,31.6,35.9,4.3,1,0.5448,0.0,12,0,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,6.25,100.00,28.91,0.0106,1.12,0.02,216.00,0,0.00,0,0,1.3089,133,0,4.2837,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,84,2026-03-02 01:55:34,01:55:35,1.31,Late Night,0.00,0.00,10.43,14.17,84,1,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,35.9,35.9,0.0,1,0.1541,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.54,0.00,-36.82,0.0077,1.14,0.02,215.03,0,0.00,0,0,1.3103,133,0,4.2930,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,85,2026-03-02 01:55:35,01:55:39,3.87,Late Night,7.55,11.63,10.66,14.05,85,2,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.75,1,0,1,0,-1,0,0,0,0,0,0.00,0,35.9,28.5,-7.4,1,0.1205,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.07,44.00,2.56,0.0071,1.14,0.02,214.03,0,0.00,0,0,1.3218,214,0,4.2725,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,86,2026-03-02 01:55:39,01:55:39,0.66,Late Night,0.00,0.00,10.63,14.07,86,3,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,28.5,29.7,1.2,1,0.0861,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.66,0.00,-3.21,0.0040,1.15,0.02,213.02,0,0.00,0,0,1.3281,214,0,4.2615,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,87,2026-03-02 01:55:39,01:55:47,7.24,Late Night,7.62,12.50,10.24,14.13,87,0,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,0.67,1,0,1,0,-1,0,0,0,0,0,0.00,0,29.7,27.9,-1.9,1,0.1438,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,0.57,62.00,6.58,0.0063,1.14,0.02,211.99,0,0.00,0,0,1.3394,80,0,4.2410,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,88,2026-03-02 01:55:47,01:55:49,1.89,Late Night,0.00,0.00,2.99,2.38,88,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,27.9,31.0,3.1,1,0.2072,0.0,12,0,1,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.43,8.00,-5.34,0.0043,1.15,0.02,210.94,0,0.00,0,0,1.3451,80,0,4.2293,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,89,2026-03-02 01:55:49,01:55:54,5.48,Late Night,4.52,4.52,3.83,2.37,89,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,31.0,31.0,0.0,1,0.3178,0.0,12,0,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,0.24,48.00,3.58,0.0051,1.14,0.02,209.88,0,0.00,0,0,1.3265,221,719,4.2397,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,90,2026-03-02 01:55:54,01:55:58,4.09,Late Night,6.29,7.63,3.87,2.37,90,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.75,1,0,1,0,-1,0,0,0,0,0,0.00,0,31.0,27.9,-3.1,1,0.5200,0.0,12,0,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.02,40.00,-1.38,0.0049,1.14,0.02,208.80,0,0.00,0,0,1.3370,131,0,4.2197,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,91,2026-03-02 01:55:58,01:55:59,0.45,Late Night,2.21,2.21,3.83,2.43,91,2,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,27.9,27.2,-0.6,1,0.0447,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.71,0.00,-3.64,0.0020,1.16,0.02,207.72,0,0.00,0,0,1.3446,131,0,4.2047,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,92,2026-03-02 01:55:59,01:56:03,4.67,Late Night,4.50,4.50,3.32,1.86,92,3,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,27.2,19.8,-7.4,1,0.1397,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,0.10,40.00,4.22,0.0023,1.15,0.02,206.63,0,0.00,0,0,1.3287,222,0,4.2455,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,93,2026-03-02 01:56:03,01:56:07,3.83,Late Night,7.95,11.49,3.70,1.72,93,4,0,1,0,0,-1,3599,-1,-1,0.0000,-1,1,0,0,0.67,1,0,1,0,-1,0,0,0,0,0,0.00,0,19.8,35.9,16.1,1,0.4288,0.0,12,0,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.06,32.00,-0.84,0.0020,1.15,0.03,252.89,0,0.50,0,1,1.3169,314,0,4.2560,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,94,2026-03-02 01:56:07,01:56:08,0.72,Late Night,0.00,0.00,2.75,1.79,94,5,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,35.9,17.3,-18.6,1,0.8023,0.0,12,0,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.66,0.00,-3.12,-0.0004,1.17,0.03,296.96,0,0.50,0,0,1.3221,314,0,4.2442,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,95,2026-03-02 01:56:08,01:56:11,2.99,Late Night,7.14,7.14,2.53,1.68,95,6,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,0,0,-1,0,0,0,0,0,0.00,0,17.3,16.7,-0.6,1,0.1059,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.22,22.00,2.27,-0.0011,1.17,0.03,338.94,0,0.50,0,0,1.3319,140,3577,4.2252,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,96,2026-03-02 01:56:11,01:56:15,4.31,Late Night,0.00,0.00,3.30,1.41,96,7,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,16.7,20.4,3.7,1,0.2166,0.0,12,0,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,0.04,38.00,1.32,-0.0009,1.17,0.03,378.95,0,0.50,0,0,1.3173,140,3577,4.2439,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,97,2026-03-02 01:56:15,01:56:16,1.13,Late Night,0.00,0.00,2.59,1.43,97,8,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,20.4,19.8,-0.6,1,0.0843,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.58,0.00,-3.18,-0.0028,1.18,0.03,417.08,0,0.50,0,0,1.3193,140,3577,4.2546,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,98,2026-03-02 01:56:16,01:56:18,2.07,Late Night,5.74,7.87,2.24,1.30,98,9,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.67,1,0,1,0,-1,0,0,0,0,0,0.00,0,19.8,21.7,1.9,1,0.1222,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.39,0.00,0.94,-0.0040,1.19,0.03,453.44,0,0.50,0,0,1.3289,127,0,4.2356,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,99,2026-03-02 01:56:18,01:56:19,0.68,Late Night,0.00,0.00,2.23,1.31,99,10,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,21.7,20.4,-1.2,1,0.1787,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.66,0.00,-1.39,-0.0059,1.20,0.03,488.11,0,0.50,0,0,1.3340,127,0,4.2241,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,100,2026-03-02 01:56:19,01:56:24,5.29,Late Night,4.12,4.12,2.69,1.80,100,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,20.4,22.3,1.9,1,0.1940,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,0.25,44.00,4.62,-0.0050,1.20,0.03,521.17,0,0.50,0,0,1.3178,243,0,4.2627,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,101,2026-03-02 01:56:24,01:56:32,7.83,Late Night,3.16,3.16,3.40,2.74,101,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,22.3,31.0,8.7,1,0.0986,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,0.75,66.00,2.54,-0.0026,1.18,0.03,552.70,0,0.50,0,0,1.3003,316,0,4.3006,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,102,2026-03-02 01:56:32,01:56:34,2.21,Late Night,3.71,4.48,3.62,2.59,102,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.67,1,0,1,0,-1,0,0,0,0,0,0.00,0,31.0,31.0,0.0,1,0.1228,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.37,0.00,-5.62,-0.0036,1.19,0.03,582.78,0,0.50,0,0,1.2990,564,0,4.3109,2,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,103,2026-03-02 01:56:34,01:56:36,1.53,Late Night,4.30,6.29,3.51,2.67,103,2,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,1,1525,0,0,0,0,0,0.00,0,31.0,29.7,-1.2,1,0.0509,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.50,0.00,-0.69,-0.0049,1.20,0.03,611.48,0,0.50,0,0,1.3072,1530,0,4.3057,6,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,104,2026-03-02 01:56:36,01:56:39,2.94,Late Night,6.29,6.29,3.96,2.32,104,3,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,1,2941,0,0,0,0,0,0.00,0,29.7,29.7,0.0,1,0.0625,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.22,14.00,1.42,-0.0054,1.20,0.03,638.86,0,0.50,0,0,1.2998,1689,0,4.3426,6,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,105,2026-03-02 01:56:39,01:56:48,8.79,Late Night,3.54,4.20,4.66,3.03,105,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.67,1,0,1,0,-1,0,0,0,0,0,0.00,0,29.7,28.5,-1.2,1,0.1475,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,0.95,74.00,5.85,-0.0027,1.18,0.03,664.99,0,0.50,0,0,1.2843,585,0,4.3598,6,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,106,2026-03-02 01:56:48,01:57:18,29.84,Late Night,3.86,3.86,9.06,10.71,106,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,28.5,35.9,7.4,1,0.2378,0.0,12,0,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,4.62,98.00,21.05,0.0111,1.10,0.03,689.92,0,0.50,0,0,1.4794,259,0,4.3957,6,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,107,2026-03-02 01:57:18,01:57:21,3.16,Late Night,3.28,3.28,9.25,10.59,107,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,35.9,35.9,0.0,1,0.2501,0.0,12,0,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.21,12.00,-26.69,0.0102,1.10,0.03,713.72,0,0.50,0,0,1.4725,305,0,4.4053,6,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,108,2026-03-02 01:57:21,01:57:28,7.28,Late Night,4.72,4.72,10.40,9.98,108,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,1,7278,0,0,0,0,0,0.00,0,35.9,35.9,0.0,1,0.0892,0.0,12,1,2,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,0.54,56.00,4.12,0.0114,1.09,0.03,736.43,0,0.50,0,0,1.4526,212,0,4.4148,6,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,109,2026-03-02 01:57:28,01:57:32,4.42,Late Night,5.88,5.88,10.70,9.78,109,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,1,4416,0,0,0,0,0,0.00,0,35.9,40.9,4.9,1,0.6700,0.0,12,0,1,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,0.02,28.00,-2.86,0.0111,1.09,0.03,758.11,0,0.50,0,0,1.4405,170,0,4.4243,6,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,110,2026-03-02 01:57:32,01:58:00,27.98,Late Night,4.42,4.42,14.53,11.83,110,0,0,1,0,0,-1,27684,-1,-1,0.0000,-1,1,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,40.9,26.6,-14.2,1,0.3699,0.0,12,0,1,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,3.99,96.00,23.56,0.0224,1.03,0.04,799.37,0,1.00,0,1,1.5285,226,0,4.4588,6,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
4,111,2026-03-02 01:58:00,01:58:02,2.06,Late Night,0.00,0.00,8.98,9.66,111,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,26.6,22.9,-3.7,1,0.5517,0.0,12,0,1,42,-4,0,0,SPEAKER,unknown,0.00,unknown,0,73.4249,2,0,0,0,1,0,0,-0.42,0.00,-25.92,0.0206,1.03,0.04,838.89,0,1.00,0,0,1.5266,226,0,4.4928,6,0,0.0,0.0757,1.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
